H01,H02,H03,H04,H05,H06,H07,H08,date,rands,new_date
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Oct.2019,44.07,2019-10-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Nov.2019,45.48,2019-11-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Dec.2019,45.5,2019-12-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Jan.2020,45.19,2020-01-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Feb.2020,40.96,2020-02-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Mar.2020,41.22,2020-03-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,March.Online.Price,52.77,2020-03-01 (online price)
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Apr.2020,51.47,2020-04-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,May.20,48.13,2020-05-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Jun.20,53.7,2020-06-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Jul.20,63.38,2020-07-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Aug.20,61.56,2020-08-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Sep.20,53.21,2020-09-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Oct.20,53.28,2020-10-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Nov.20,53.15,2020-11-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Dec.20,49.31,2020-12-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Jan.21,44.37,2021-01-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Feb.21,45.14,2021-02-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Mar.21,43.6,2021-03-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Apr.21,47.03,2021-04-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,May.21,43.07,2021-05-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Jun.21,43.75,2021-06-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Jul.21,48.53,2021-07-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Aug.21,50.03,2021-08-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Sep.21,40.67,2021-09-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Oct.21,42.19,2021-10-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Nov.21,45.92,2021-11-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Dec.21,41.92,2021-12-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Jan.22,42.76,2022-01-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Feb.22,40.34,2022-02-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Mar.22,40.61,2022-03-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Apr.22,41.13,2022-04-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,May.22,45.7,2022-05-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Jun.22,45.13,2022-06-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Jul.22,50.25,2022-07-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Aug.22,49.98,2022-08-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Sep.22,56.54,2022-09-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Oct.22,59.25,2022-10-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Nov.22,58.57,2022-11-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Dec.22,52.72,2022-12-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Jan.23,53.01,2023-01-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Feb.23,54.13,2023-02-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Mar.23,57.49,2023-03-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Apr.23,59.25,2023-04-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,May.23,56.65,2023-05-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Jun.23,45.36,2023-06-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Jul.23,48.8,2023-07-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Aug.23,54.53,2023-08-01
P0141,Consumer Price Index,1173003,Green/red/yellow pepper,Price (Rand),monthly,10734,Per Kilogram,Sep.23,53.23,2023-09-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Jan.2017,35.53,2017-01-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Feb.2017,35.28,2017-02-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Mar.2017,35.57,2017-03-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Apr.2017,34.94,2017-04-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,May.2017,35.51,2017-05-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Jun.2017,35.06,2017-06-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Jul.2017,35.2,2017-07-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Aug.2017,35.75,2017-08-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Sep.2017,35.8,2017-09-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Oct.2017,36.1,2017-10-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Nov.2017,36.49,2017-11-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Dec.2017,35.78,2017-12-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Jan.2018,36.84,2018-01-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Feb.2018,36.44,2018-02-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Mar.2018,36.67,2018-03-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Apr.2018,35.65,2018-04-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,May.2018,35.28,2018-05-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Jun.2018,35.3,2018-06-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Jul.2018,35.2,2018-07-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Aug.2018,34.78,2018-08-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Sep.2018,34.91,2018-09-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Oct.2018,36.1,2018-10-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Nov.2018,36.16,2018-11-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Dec.2018,35.98,2018-12-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Jan.2019,37.47,2019-01-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Feb.2019,37.74,2019-02-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Mar.2019,37.72,2019-03-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Apr.2019,37.15,2019-04-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,May.2019,37.17,2019-05-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Jun.2019,38.16,2019-06-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Jul.2019,37.65,2019-07-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Aug.2019,37.61,2019-08-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Sep.2019,37.61,2019-09-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Oct.2019,36.7,2019-10-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Nov.2019,37.11,2019-11-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Dec.2019,36.65,2019-12-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Jan.2020,36.24,2020-01-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Feb.2020,35.94,2020-02-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Mar.2020,35.59,2020-03-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,March.Online.Price,37.25,2020-03-01 (online price)
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Apr.2020,36.58,2020-04-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,May.20,37.25,2020-05-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Jun.20,37.8,2020-06-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Jul.20,39.29,2020-07-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Aug.20,38.36,2020-08-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Sep.20,38.13,2020-09-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Oct.20,38.96,2020-10-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Nov.20,38.86,2020-11-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Dec.20,39.08,2020-12-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Jan.21,40.03,2021-01-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Feb.21,39.82,2021-02-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Mar.21,40.39,2021-03-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Apr.21,40.13,2021-04-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,May.21,40.04,2021-05-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Jun.21,40.66,2021-06-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Jul.21,40.88,2021-07-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Aug.21,41.1,2021-08-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Sep.21,39.18,2021-09-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Oct.21,39.7,2021-10-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Nov.21,39.98,2021-11-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Dec.21,40.53,2021-12-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Jan.22,40.46,2022-01-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Feb.22,40.78,2022-02-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Mar.22,39.9,2022-03-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Apr.22,41.44,2022-04-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,May.22,41.37,2022-05-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Jun.22,41.48,2022-06-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Jul.22,45.61,2022-07-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Aug.22,45.53,2022-08-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Sep.22,44.32,2022-09-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Oct.22,44.95,2022-10-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Nov.22,46.44,2022-11-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Dec.22,46.99,2022-12-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Jan.23,46.33,2023-01-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Feb.23,46.55,2023-02-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Mar.23,46.75,2023-03-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Apr.23,47.32,2023-04-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,May.23,47.46,2023-05-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Jun.23,47.01,2023-06-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Jul.23,47.98,2023-07-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Aug.23,46.77,2023-08-01
P0141,Consumer Price Index,1173004,Vegetables  - frozen,Price (Rand),monthly,10917,1 Kilogram,Sep.23,46.68,2023-09-01
P0141,Consumer Price Index,1173006,Cucumber,Price (Rand),monthly,11015,Each,Jan.2017,9.51,2017-01-01
P0141,Consumer Price Index,1173006,Cucumber,Price (Rand),monthly,11015,Each,Feb.2017,10.04,2017-02-01
P0141,Consumer Price Index,1173006,Cucumber,Price (Rand),monthly,11015,Each,Mar.2017,10.34,2017-03-01
P0141,Consumer Price Index,1173006,Cucumber,Price (Rand),monthly,11015,Each,Apr.2017,10.47,2017-04-01
P0141,Consumer Price Index,1173006,Cucumber,Price (Rand),monthly,11015,Each,May.2017,10.34,2017-05-01
P0141,Consumer Price Index,1173006,Cucumber,Price (Rand),monthly,11015,Each,Jun.2017,10.67,2017-06-01
P0141,Consumer Price Index,1173006,Cucumber,Price (Rand),monthly,11015,Each,Jul.2017,10.53,2017-07-01
P0141,Consumer Price Index,1173006,Cucumber,Price (Rand),monthly,11015,Each,Aug.2017,10.92,2017-08-01
P0141,Consumer Price Index,1173006,Cucumber,Price (Rand),monthly,11015,Each,Sep.2017,10.42,2017-09-01
P0141,Consumer Price Index,1173006,Cucumber,Price (Rand),monthly,11015,Each,Oct.2017,10.5,2017-10-01
P0141,Consumer Price Index,1173006,Cucumber,Price (Rand),monthly,11015,Each,Nov.2017,9.82,2017-11-01
P0141,Consumer Price Index,1173006,Cucumber,Price (Rand),monthly,11015,Each,Dec.2017,9.11,2017-12-01
P0141,Consumer Price Index,1173006,Cucumber,Price (Rand),monthly,11015,Each,Jan.2018,9.13,2018-01-01
P0141,Consumer Price Index,1173006,Cucumber,Price (Rand),monthly,11015,Each,Feb.2018,10,2018-02-01
P0141,Consumer Price Index,1173006,Cucumber,Price (Rand),monthly,11015,Each,Mar.2018,11.16,2018-03-01
P0141,Consumer Price Index,1173006,Cucumber,Price (Rand),monthly,11015,Each,Apr.2018,11.01,2018-04-01
P0141,Consumer Price Index,1173006,Cucumber,Price (Rand),monthly,11015,Each,May.2018,11.04,2018-05-01
P0141,Consumer Price Index,1173006,Cucumber,Price (Rand),monthly,11015,Each,Jun.2018,11.44,2018-06-01
P0141,Consumer Price Index,1173006,Cucumber,Price (Rand),monthly,11015,Each,Jul.2018,12.55,2018-07-01
P0141,Consumer Price Index,1173006,Cucumber,Price (Rand),monthly,11015,Each,Aug.2018,14.2,2018-08-01
P0141,Consumer Price Index,1173006,Cucumber,Price (Rand),monthly,11015,Each,Sep.2018,14.31,2018-09-01
P0141,Consumer Price Index,1173006,Cucumber,Price (Rand),monthly,11015,Each,Oct.2018,13.39,2018-10-01
P0141,Consumer Price Index,1173006,Cucumber,Price (Rand),monthly,11015,Each,Nov.2018,11.32,2018-11-01
P0141,Consumer Price Index,1173006,Cucumber,Price (Rand),monthly,11015,Each,Dec.2018,10.26,2018-12-01
P0141,Consumer Price Index,1173006,Cucumber,Price (Rand),monthly,11015,Each,Jan.2019,9.82,2019-01-01
P0141,Consumer Price Index,1173006,Cucumber,Price (Rand),monthly,11015,Each,Feb.2019,10.56,2019-02-01
P0141,Consumer Price Index,1173006,Cucumber,Price (Rand),monthly,11015,Each,Mar.2019,11.13,2019-03-01
P0141,Consumer Price Index,1173006,Cucumber,Price (Rand),monthly,11015,Each,Apr.2019,11.1,2019-04-01
P0141,Consumer Price Index,1173006,Cucumber,Price (Rand),monthly,11015,Each,May.2019,11.47,2019-05-01
P0141,Consumer Price Index,1173006,Cucumber,Price (Rand),monthly,11015,Each,Jun.2019,11.48,2019-06-01
P0141,Consumer Price Index,1173006,Cucumber,Price (Rand),monthly,11015,Each,Jul.2019,11.69,2019-07-01
P0141,Consumer Price Index,1173006,Cucumber,Price (Rand),monthly,11015,Each,Aug.2019,13.01,2019-08-01
P0141,Consumer Price Index,1173006,Cucumber,Price (Rand),monthly,11015,Each,Sep.2019,13.56,2019-09-01
P0141,Consumer Price Index,1173006,Cucumber,Price (Rand),monthly,11015,Each,Oct.2019,12.64,2019-10-01
P0141,Consumer Price Index,1173006,Cucumber,Price (Rand),monthly,11015,Each,Nov.2019,10.94,2019-11-01
P0141,Consumer Price Index,1173006,Cucumber,Price (Rand),monthly,11015,Each,Dec.2019,10.76,2019-12-01
P0141,Consumer Price Index,1173006,Cucumber,Price (Rand),monthly,11015,Each,Jan.2020,11.06,2020-01-01
P0141,Consumer Price Index,1173006,Cucumber,Price (Rand),monthly,11015,Each,Feb.2020,11.61,2020-02-01
P0141,Consumer Price Index,1173006,Cucumber,Price (Rand),monthly,11015,Each,Mar.2020,11.85,2020-03-01
P0141,Consumer Price Index,1173006,Cucumber,Price (Rand),monthly,11015,Each,March.Online.Price,12.99,2020-03-01 (online price)
P0141,Consumer Price Index,1173006,Cucumber,Price (Rand),monthly,11015,Each,Apr.2020,13,2020-04-01
